WELL,0 h ,0 h 15 min,0 h 30 min,0 h 45 min,1 h ,1 h 15 min,1 h 30 min,1 h 45 min,2 h ,2 h 15 min,2 h 30 min,2 h 45 min,3 h ,3 h 15 min,3 h 30 min,3 h 45 min,4 h ,4 h 15 min,4 h 30 min,4 h 45 min,5 h ,5 h 15 min,5 h 30 min,5 h 45 min,6 h ,6 h 15 min,6 h 30 min,6 h 45 min,7 h ,7 h 15 min,7 h 30 min,7 h 45 min,8 h ,8 h 15 min,8 h 30 min,8 h 45 min,9 h ,9 h 15 min,9 h 30 min,9 h 45 min,10 h ,10 h 15 min,10 h 30 min,10 h 45 min,11 h ,11 h 15 min,11 h 30 min,11 h 45 min,12 h ,12 h 15 min,12 h 30 min,12 h 45 min,13 h ,13 h 15 min,13 h 30 min,13 h 45 min,14 h ,14 h 15 min,14 h 30 min,14 h 45 min,15 h ,15 h 15 min,15 h 30 min,15 h 45 min,16 h ,16 h 15 min,16 h 30 min,16 h 45 min,17 h ,17 h 15 min,17 h 30 min,17 h 45 min,18 h ,18 h 15 min,18 h 30 min,18 h 45 min,19 h ,19 h 15 min,19 h 30 min,19 h 45 min
B09,428.57142857142856,411.4832535885168,367.6814988290398,384.9765258215962,424.3176178660049,397.5903614457832,410.0719424460432,414.86810551558756,431.98090692124106,431.98090692124106,442.8904428904429,437.2093023255814,451.16279069767444,443.1554524361949,461.18721461187215,459.4594594594595,474.6136865342163,477.0240700218818,481.95329087048833,484.1437632135307,492.7536231884058,498.98580121703856,497.0178926441352,486.64122137404576,497.17514124293785,491.86256781193487,501.7793594306049,497.44463373083477,509.21273031825797,514.5631067961165,517.1339563862928,516.7173252279636,515.9420289855072,542.6917510853835,548.4764542936289,555.256064690027,571.4285714285714,588.1595881595881,598.4848484848485,614.5320197044334,634.5919610231425,661.4457831325301,675.8045292014303,702.9585798816569,711.4485981308411,736.6589327146172,756.0137457044674,767.5736961451247,809.7949886104784,811.2359550561798,830.316742081448,840.8071748878924,849.3303571428571,870.2460850111856,867.7777777777777,876.1061946902655,877.2123893805309,887.1508379888268,889.3805309734513,901.5486725663717,890.728476821192,883.1312017640573,900.2217294900222,907.6751946607342,891.2087912087911,901.4396456256922,898.0044345898004,903.7610619469026,902.0044543429844,907.9822616407982,899.4475138121546,905.5555555555555,911.0122358175751,914.9888143176734,902.2222222222222,908.4821428571429,915.3674832962138,911.0122358175751,907.0548712206047,920.4035874439462
B10,292.81767955801104,243.4988179669031,246.51162790697674,248.81516587677726,260.76555023923447,251.83374083129587,242.3529411764706,233.6448598130841,247.11316397228637,225.0,220.22471910112358,223.98190045248867,217.8649237472767,219.78021978021977,223.17596566523605,199.59266802443992,211.3821138211382,195.17102615694165,192.3076923076923,187.73234200743494,189.5306859205776,184.6435100548446,168.12609457092822,174.12935323383084,165.01650165016503,151.23456790123456,155.58912386706947,140.1734104046243,139.00709219858157,135.989010989011,128.94736842105263,121.63892445582586,126.07099143206855,123.48668280871671,123.51543942992875,119.67779056386651,123.55658198614319,108.88888888888889,106.7853170189099,110.8719052744887,106.49627263045794,99.15611814345992,106.25,104.77178423236515,101.53846153846155,103.34346504559271,105.26315789473685,100.30090270812437,97.06774519716886,104.10410410410411,96.57947686116701,94.62151394422311,103.72608257804633,101.50753768844221,106.2124248496994,103.65251727541956,97.0,107.46268656716418,99.70089730807578,95.04950495049505,99.60552268244575,106.36182902584493,96.83794466403162,98.91196834817013,97.34513274336284,104.06342913776017,92.62948207171314,100.10010010010011,96.42147117296223,96.61354581673307,93.62549800796813,107.39614994934144,91.37055837563452,87.93456032719837,104.08163265306122,97.46192893401016,96.64292980671414,103.3099297893681,101.11223458038423,105.79857578840284
B11,280.7017543859649,247.64150943396228,228.110599078341,250.56947608200454,249.38875305623475,258.90736342042754,240.47619047619048,258.90736342042754,246.0136674259681,254.62962962962962,250.56947608200454,237.77777777777777,233.6244541484716,220.77922077922076,208.067940552017,221.5447154471545,208.58895705521473,198.0,206.56370656370655,189.33823529411762,172.47386759581883,175.6521739130435,200.00000000000003,178.343949044586,176.56500802568218,167.1641791044776,144.69914040114614,153.9568345323741,155.46218487394958,129.973474801061,124.83745123537061,135.89743589743588,142.1383647798742,129.46979038224413,129.9638989169675,118.2548794489093,125.43153049482163,116.66666666666666,126.25698324022346,114.82720178372352,111.353711790393,115.63876651982379,105.77971646673936,112.88604898828541,110.87420042643924,106.63764961915125,107.64262648008611,111.58342189160469,108.05084745762713,101.76531671858775,103.80267214799589,111.56601842374616,102.85132382892057,101.34436401240951,109.03426791277259,106.66666666666667,103.77358490566039,104.54065469904964,105.98111227701995,105.15247108307045,115.86638830897704,108.24742268041237,106.54008438818566,112.28813559322035,107.36842105263159,104.43037974683544,104.87288135593221,110.99365750528541,97.14889123548046,100.52910052910053,98.30866807610994,109.45802337938365,103.41151385927506,107.18113612004286,96.35974304068522,110.27837259100642,103.63247863247862,98.39572192513369,108.36909871244634,112.78195488721803
B12,285.7142857142857,255.8139534883721,251.1415525114155,226.75736961451247,238.87587822014052,255.22041763341068,234.23423423423424,237.66816143497758,227.37306843267106,208.6021505376344,233.90557939914163,233.19327731092437,223.79032258064515,220.8835341365462,207.5098814229249,196.5648854961832,193.37016574585633,188.17204301075267,182.44406196213427,180.60200668896323,174.19354838709677,161.04294478527606,148.7481590574374,138.6138613861386,139.11845730027548,133.6898395721925,131.61290322580643,135.57213930348257,127.42718446601943,127.25090036014406,136.36363636363637,121.95121951219512,109.23423423423424,117.1875,125.82781456953641,118.55104281009879,116.93989071038251,110.8695652173913,110.38961038961038,115.87982832618025,115.38461538461537,106.83760683760683,116.89691817215729,114.04435058078143,107.85340314136126,109.70464135021098,102.51046025104603,101.76531671858775,109.26118626430802,101.46443514644352,113.3056133056133,100.83160083160084,108.44629822732013,109.9476439790576,103.44827586206897,95.18828451882845,106.09243697478992,107.36842105263159,105.3740779768177,103.70370370370371,107.82241014799155,105.59662090813094,108.16542948038176,105.20722635494155,96.2962962962963,102.86320254506893,103.19148936170214,104.36634717784878,105.65635005336179,103.52187833511205,111.82108626198084,113.73390557939913,119.09871244635193,114.68381564844587,102.59179265658747,113.02475780409041,109.91379310344827,112.07834602829162,114.96746203904554,112.32279171210469
C01,226.1072261072261,241.86046511627907,242.42424242424244,233.7078651685393,241.93548387096774,250.56947608200454,239.37360178970917,235.80786026200872,237.791932059448,239.83739837398375,232.0,222.007722007722,198.87429643527204,211.84919210053857,213.05841924398626,179.73856209150327,186.91588785046727,179.64071856287424,170.08797653958942,172.75280898876406,154.37158469945356,167.7675033025099,162.76041666666666,166.24040920716112,166.66666666666666,168.7192118226601,167.27272727272728,164.2685851318945,165.07177033492823,167.458432304038,158.0188679245283,162.1301775147929,171.96702002355713,171.8009478672986,158.50815850815852,156.794425087108,160.65192083818394,161.06604866743916,167.4364896073903,177.57009345794393,170.16317016317018,168.61826697892272,170.5607476635514,172.29336437718277,167.83216783216784,182.4561403508772,184.36406067677947,174.82517482517483,173.30210772833723,183.52941176470588,175.50058892815076,158.45070422535213,181.8181818181818,174.73435655253837,180.30842230130486,178.57142857142858,169.24910607866508,176.95961995249408,177.0334928229665,173.44497607655504,179.76190476190476,180.40621266427718,173.65269461077844,174.6987951807229,203.36943441636583,205.28211284513807,184.5597104945718,180.4878048780488,181.9277108433735,175.12077294685992,183.57487922705315,185.45454545454547,185.59218559218561,176.61388550548114,183.15018315018315,180.92909535452324,188.79415347137638,187.73006134969327,209.10209102091022,175.2450980392157
C02,263.95939086294413,235.0,251.24378109452735,242.20623501199043,258.1453634085213,268.84422110552765,244.44444444444443,246.97336561743342,258.3732057416268,248.8372093023256,248.24355971896955,244.89795918367346,229.43722943722943,218.4154175588865,225.94142259414227,226.64015904572565,206.43939393939394,198.14814814814812,189.38053097345136,185.61872909698997,179.902755267423,167.95069337442217,168.67469879518072,155.5232558139535,160.56338028169014,148.70395634379264,147.60638297872342,137.84135240572172,141.57014157014157,151.13350125944584,149.5673671199011,146.7324290998767,147.05882352941177,151.21951219512195,150.78407720144753,145.93301435406698,164.07185628742516,156.32458233890216,155.50239234449762,161.09785202863964,153.75446960667463,170.0356718192628,161.32858837485173,160.33254156769596,154.02843601895736,167.65053128689493,158.0188679245283,159.14489311163896,174.64114832535887,170.05988023952096,170.64439140811456,162.06482593037217,167.0673076923077,161.25150421179302,159.0909090909091,166.06498194945848,162.06482593037217,168.47172081829123,184.37118437118437,175.18248175182484,168.07738814993954,165.6516443361754,166.05616605616606,179.26829268292684,171.3244228432564,177.1844660194175,160.53921568627453,175.609756097561,173.00613496932516,164.23357664233578,176.039119804401,173.3821733821734,175.67567567567568,183.16831683168314,177.55856966707768,180.5728518057285,183.72379778051786,179.1044776119403,174.9379652605459,175.0
C03,280.61224489795916,255.6390977443609,286.78304239401496,258.45410628019323,269.32668329177056,255.0,275.0,245.74209245742094,269.04761904761904,254.76190476190476,265.1162790697675,260.2739726027397,260.48565121412804,225.32188841201716,230.44397463002116,210.0,206.56370656370655,212.40601503759396,206.0931899641577,194.25675675675677,184.9427168576105,183.6734693877551,174.24242424242422,157.12187958883993,157.4468085106383,141.4835164835165,146.90026954177898,139.10761154855643,148.05194805194805,145.59386973180077,142.85714285714286,149.06832298136646,152.60545905707195,145.32019704433498,146.84466019417476,150.78407720144753,154.49101796407186,162.4548736462094,161.05769230769232,160.04813477737667,161.67664670658684,156.88622754491018,156.69856459330146,151.83867141162514,161.71224732461357,151.1904761904762,172.37308146399056,160.6714628297362,164.2685851318945,156.25,163.46153846153848,166.66666666666669,163.65824308062577,174.6987951807229,158.46338535414165,163.855421686747,167.4698795180723,166.46415552855407,167.68665850673196,170.13463892288863,169.30572472594397,165.44117647058823,172.74939172749393,175.82417582417582,168.4981684981685,177.83191230207066,170.13463892288863,180.14705882352942,163.79310344827584,161.60388821385177,168.7192118226601,170.31630170316302,176.90417690417692,177.91411042944787,174.28924598269467,168.10877626699627,178.7916152897657,177.1995043370508,175.52533992583434,171.6417910447761
C04,276.0416666666667,246.8513853904282,254.32098765432096,243.24324324324326,268.73385012919897,255.15463917525773,258.88324873096445,247.44897959183672,255.47445255474454,263.1578947368421,266.00985221674875,266.00985221674875,236.27684964200478,238.66348448687353,231.30841121495328,236.36363636363637,228.94168466522677,220.04357298474946,205.8823529411765,201.64609053497944,203.21931589537223,190.92627599243855,183.8235294117647,178.7610619469027,156.29984051036683,163.9344262295082,151.27388535031847,150.53763440860214,153.6144578313253,138.08139534883722,136.75213675213675,137.06293706293707,129.72972972972974,122.64150943396227,136.3040629095675,124.67532467532467,134.19354838709677,113.86138613861385,117.35330836454432,111.25158027812894,112.78195488721803,125.15802781289506,106.38297872340425,116.33663366336633,124.84548825710753,126.39405204460965,107.54017305315203,116.19283065512978,119.5516811955168,110.9725685785536,108.3437110834371,105.1980198019802,109.58904109589041,114.4278606965174,107.14285714285714,108.3437110834371,114.71321695760598,125.15337423312884,106.48714810281518,117.71995043370508,118.3063511830635,121.55388471177945,113.75,117.12846347607052,121.55388471177945,107.0983810709838,126.74271229404309,121.3653603034134,112.23203026481714,109.58904109589041,124.52350698856416,119.7007481296758,123.56687898089172,119.07810499359795,117.6470588235294,119.7452229299363,122.94043092522179,125.31969309462914,125.0,118.4041184041184
C05,252.55102040816325,259.16870415647924,243.30900243309003,218.52731591448932,261.72839506172835,233.41523341523344,236.58536585365854,269.2307692307692,237.52969121140143,229.6983758700696,221.19815668202764,222.71714922048997,213.82289416846652,213.21961620469085,212.8099173553719,182.90258449304176,174.24242424242422,195.53072625698323,178.1305114638448,162.20735785953178,154.22077922077924,154.20560747663552,142.85714285714286,139.91163475699557,139.00709219858157,133.14840499306518,120.27027027027027,122.85336856010568,125.16297262059973,125.64102564102564,114.06844106463878,127.34082397003745,114.85642946317103,114.28571428571428,106.74846625766872,107.31707317073172,119.36662606577346,105.19951632406288,112.31884057971016,109.0909090909091,107.87878787878789,107.87878787878789,118.21471652593486,111.11111111111111,113.25301204819277,108.43373493975903,97.94437726723096,108.56453558504222,123.4718826405868,107.1863580998782,112.72727272727273,116.9305724725944,114.35523114355232,117.64705882352942,108.17307692307693,107.31707317073172,105.71081409477522,115.19607843137256,115.9062885326757,116.27906976744187,119.16461916461917,116.70761670761672,119.16461916461917,111.1111111111111,107.67326732673267,112.74509803921569,107.14285714285714,116.33663366336633,112.34567901234567,117.5030599755202,116.19283065512978,123.62301101591189,121.7391304347826,108.61423220973782,134.4956413449564,124.84394506866417,115.76354679802955,115.14392991239048,126.0923845193508,113.06532663316582
C06,286.08923884514434,256.857855361596,261.72839506172835,233.0097087378641,246.81933842239184,248.12030075187968,242.57425742574256,226.60098522167488,233.57664233576645,248.792270531401,216.66666666666669,228.110599078341,216.51785714285714,204.84581497797356,213.82289416846652,206.89655172413794,194.88188976377953,176.0154738878143,183.8235294117647,154.7826086956522,156.04026845637586,152.48796147672553,144.63452566096421,160.3053435114504,141.80206794682422,133.04721030042919,129.34631432545203,114.1304347826087,119.6236559139785,116.24834874504623,124.67532467532467,119.01681759379042,110.397946084724,116.36828644501279,107.0528967254408,113.06532663316582,111.66875784190715,109.86267166042447,108.75,114.71321695760598,102.62828535669587,110.0,105.72139303482587,109.33660933660934,107.4074074074074,118.66501854140914,102.59579728059332,119.8501872659176,105.0,118.15920398009949,121.09862671660424,122.96110414052697,109.86267166042447,105.13141426783478,114.85642946317103,111.52882205513784,116.83417085427135,108.44892812105927,108.14249363867684,128.62547288776796,120.25316455696202,113.08767471410418,105.92686002522068,119.44091486658195,125.63451776649745,110.69182389937106,129.48717948717947,117.87072243346007,115.48223350253807,112.09068010075566,123.09644670050761,119.1381495564005,119.28934010152284,108.8348271446863,131.71355498721226,125.0,131.10539845758353,128.36970474967907,115.97938144329896,118.86304909560724
C07,278.21522309711287,265.82278481012656,253.1328320802005,267.15686274509807,268.0412371134021,268.2291666666667,236.18090452261305,250.0,248.76847290640393,253.65853658536588,243.43675417661098,240.47619047619048,242.49422632794457,223.4762979683973,241.61073825503354,227.17622080679408,206.18556701030928,212.12121212121212,215.68627450980392,191.17647058823528,195.03546099290782,177.66497461928935,171.0097719869707,171.97452229299364,168.7116564417178,178.99408284023667,156.47226173541964,155.43328748280607,165.53595658073272,159.0909090909091,158.37696335078533,150.25906735751295,153.1645569620253,149.8740554156171,150.99009900990097,157.63546798029554,160.14669926650367,159.5615103532278,158.53658536585368,164.03402187120292,169.90291262135923,162.81895504252734,162.03143893591294,167.06443914081146,168.05721096543505,169.85645933014354,172.66187050359713,175.12077294685992,165.85956416464893,178.09867629362216,176.5417170495768,169.49152542372883,168.67469879518072,175.75757575757578,178.09867629362216,175.90361445783134,175.33252720677146,180.04866180048663,173.80660954712363,177.83191230207066,175.609756097561,170.34313725490196,178.2661782661783,177.47858017135863,179.36117936117938,178.1818181818182,183.16831683168314,176.10837438423644,187.73006134969327,180.92909535452324,182.49075215782983,182.15613382899627,181.48148148148147,181.48148148148147,185.09316770186334,182.3821339950372,186.88118811881188,194.51371571072318,181.70426065162906,189.93710691823898
C08,288.35978835978835,274.8091603053435,264.4836272040302,275.36231884057975,286.0759493670886,283.5820895522388,271.84466019417476,255.36992840095468,261.9047619047619,241.29930394431554,232.14285714285714,241.83006535947712,222.94372294372295,241.01479915433404,226.72064777327935,205.02901353965183,204.84171322160148,189.62432915921286,197.59450171821308,201.9543973941368,177.39403453689167,195.08448540706604,176.73048600883652,169.75748930099857,169.44444444444446,170.50067658998648,167.10875331564986,166.01307189542484,173.74517374517373,180.4320203303685,167.50629722921914,174.02269861286254,180.5728518057285,168.31683168316832,181.15055079559366,188.03418803418805,183.698296836983,184.24242424242425,196.6224366706876,175.75757575757578,177.96610169491527,176.96969696969697,185.76598311218336,184.21052631578948,195.9378733572282,190.1323706377858,186.29807692307693,190.1323706377858,197.5757575757576,194.74313022700122,190.1323706377858,184.33734939759037,188.47539015606245,191.05199516324063,193.58669833729218,190.5339805825243,190.76549210206562,183.698296836983,201.21951219512195,190.9975669099757,190.1840490797546,196.82151589242056,191.747572815534,206.3882063882064,194.1031941031941,186.66666666666669,194.58128078817734,201.97044334975368,195.83843329253367,193.19562575941677,192.16646266829866,195.5719557195572,200.4950495049505,194.58128078817734,190.83023543990086,202.21948212083845,208.12807881773398,198.019801980198,204.71464019851115,201.73267326732673
C09,252.6315789473684,217.17171717171715,242.96675191815856,237.6237623762376,252.55102040816325,224.18136020151132,242.4242424242424,252.5252525252525,229.7979797979798,251.87032418952617,222.22222222222223,224.0963855421687,240.65420560747663,228.23529411764707,224.01847575057738,232.45614035087718,201.7167381974249,200.42194092827006,182.5557809330629,183.39768339768338,169.81132075471697,172.04301075268816,153.44827586206898,158.7837837837838,151.81518151815183,146.91943127962085,138.93129770992365,135.82089552238804,122.80701754385964,126.25538020086084,135.59322033898306,124.12831241283125,123.47354138398914,125.50607287449392,120.05277044854881,114.1732283464567,111.11111111111111,119.94784876140808,105.05836575875486,120.15503875968992,121.76165803108807,122.26512226512226,114.24903722721437,120.10113780025284,114.50381679389312,116.36828644501279,116.07142857142857,128.6624203821656,111.6816431322208,112.10191082802547,116.36828644501279,118.4041184041184,120.20460358056266,124.83912483912484,125.31969309462914,111.6816431322208,123.21660181582361,119.17098445595855,122.7154046997389,119.63589076723017,116.18798955613576,120.41884816753927,119.94784876140808,126.3157894736842,130.60686015831135,118.18181818181817,126.48221343873517,114.1732283464567,122.36842105263158,125.81913499344692,116.09498680738785,139.4736842105263,128.60892388451444,117.56935270805812,118.57707509881423,132.27513227513228,119.89459815546772,124.0,121.17177097203728,128.17089452603471
C10,363.05732484076435,283.1168831168831,288.0,269.92287917737787,301.36986301369865,261.3333333333333,260.5263157894737,285.7142857142857,287.63440860215053,295.58011049723757,277.2020725388601,290.3225806451613,280.83989501312334,281.0810810810811,280.7486631016043,301.0471204188482,291.005291005291,262.1621621621622,255.81395348837208,285.7142857142857,262.7551020408163,286.47214854111405,286.8421052631579,268.0412371134021,281.57894736842104,273.4375,295.81151832460733,300.0,289.81723237597913,273.1958762886598,280.7486631016043,254.01069518716577,265.6641604010025,286.4583333333333,262.6262626262626,282.44274809160305,268.73385012919897,272.7272727272727,267.53246753246754,254.90196078431373,272.0403022670025,263.95939086294413,258.31202046035804,260.76555023923447,260.6516290726817,251.2690355329949,276.4857881136951,265.50868486352357,290.07633587786256,243.8423645320197,273.4177215189873,273.86934673366835,237.5,237.5,229.5081967213115,256.857855361596,258.70646766169153,267.17557251908397,267.7165354330709,269.92287917737787,247.44897959183672,263.0208333333333,272.4935732647815,254.40806045340048,254.40806045340048,244.55205811138015,273.65728900255755,276.9230769230769,283.50515463917526,233.50253807106597,270.88607594936707,264.63104325699743,259.0673575129534,258.88324873096445,271.0997442455243,266.6666666666667,248.7179487179487,283.1632653061224,272.4867724867725,281.5013404825737
C11,307.47922437673134,263.8190954773869,279.8982188295165,272.5,285.3333333333333,290.6666666666667,266.1290322580645,283.0687830687831,280.7486631016043,296.7914438502674,279.7927461139896,314.51612903225805,280.1047120418848,273.4584450402145,280.3234501347709,280.0,281.9148936170213,277.9291553133515,284.9462365591398,280.83989501312334,280.7486631016043,279.25531914893617,259.4594594594595,297.00272479564035,282.1917808219178,276.4227642276423,277.3333333333333,298.15303430079155,273.4584450402145,290.4109589041096,288.8283378746594,294.76584022038566,277.77777777777777,288.8283378746594,263.85224274406335,282.6666666666667,268.42105263157896,268.6170212765957,284.1823056300268,270.12987012987014,256.0,262.59946949602124,266.6666666666667,272.72727272727275,284.9740932642487,263.1578947368421,267.1957671957672,284.9740932642487,277.0448548812665,263.1578947368421,254.54545454545453,261.2137203166227,289.12466843501323,272.72727272727275,247.54901960784315,274.15143603133157,243.52331606217615,266.6666666666667,272.47956403269757,261.9047619047619,259.25925925925924,272.72727272727275,257.89473684210526,278.51458885941645,261.78010471204186,267.3521850899743,289.9728997289973,280.0,273.71273712737127,253.8860103626943,263.85224274406335,278.9473684210526,284.5744680851064,250.65963060686016,263.0208333333333,254.6419098143236,243.3862433862434,291.7771883289125,272.72727272727275,259.4594594594595
C12,289.12466843501323,248.17518248175185,253.04136253041364,254.80769230769232,294.5736434108527,280.1047120418848,287.9581151832461,271.3178294573643,284.5953002610966,260.8695652173913,251.2690355329949,262.3376623376623,261.4213197969543,280.83989501312334,263.7075718015666,257.2178477690289,269.92287917737787,273.93617021276594,298.15303430079155,292.6208651399491,273.93617021276594,283.1168831168831,262.73458445040217,309.3333333333333,292.6829268292683,296.2962962962963,278.9473684210526,261.78010471204186,261.9047619047619,265.2519893899204,300.7915567282322,272.97297297297297,283.8541666666667,288.0,263.5658914728682,295.33678756476684,274.61139896373055,256.4102564102564,272.25130890052355,290.4884318766067,277.3333333333333,246.07329842931938,283.1168831168831,258.1453634085213,253.1645569620253,269.1292875989446,265.09186351706035,255.1020408163265,250.64599483204134,240.31007751937983,265.3061224489796,248.06201550387595,267.53246753246754,281.3299232736573,243.96135265700485,254.54545454545453,274.61139896373055,259.16230366492147,264.55026455026456,263.1578947368421,277.4869109947644,261.0966057441253,258.48563968668407,244.09448818897638,257.8125,240.31007751937983,275.13227513227514,257.2944297082228,263.1578947368421,242.89405684754522,275.13227513227514,265.7894736842105,282.32189973614777,281.57894736842104,270.12987012987014,253.92670157068062,249.34383202099738,253.96825396825398,251.3089005235602,251.3089005235602
D01,291.98966408268734,283.54430379746833,262.37623762376234,261.0722610722611,286.0696517412935,285.7142857142857,281.6229116945108,250.57471264367817,265.03340757238306,228.44827586206895,243.58974358974356,244.3064182194617,220.93023255813952,214.4212523719165,210.6227106227106,189.80667838312831,190.1528013582343,191.48936170212767,178.89908256880733,174.4186046511628,172.02797202797203,155.91397849462365,165.35433070866142,164.12213740458014,158.35411471321694,162.62135922330097,158.0188679245283,155.92028135990623,149.08256880733944,162.13151927437642,158.19209039548022,152.0532741398446,157.0796460176991,154.6961325966851,149.77973568281936,158.6433260393873,163.1753031973539,160.79295154185021,154.3550165380375,171.05263157894737,158.41584158415841,163.1753031973539,167.03786191536747,154.44444444444443,166.11295681063123,172.79821627647715,159.37149270482604,164.4144144144144,173.12072892938497,185.56701030927834,162.47139588100686,171.65898617511522,183.9348079161816,179.78848413631022,177.0956316410862,180.95238095238096,177.3220747889023,180.50541516245488,178.83211678832117,177.91411042944787,181.3664596273292,182.5,186.39798488664985,181.2420785804816,186.46232439335887,182.75418275418275,182.76762402088772,197.1090670170828,193.93139841688654,193.6339522546419,188.50267379679144,185.98382749326146,182.56130790190736,194.21487603305786,193.90581717451525,194.40559440559443,188.38526912181305,198.005698005698,198.26338639652678,185.56701030927834
D02,280.5194805194805,289.4736842105263,268.84422110552765,270.935960591133,293.01075268817203,268.0412371134021,291.2371134020618,271.14427860696514,290.4761904761905,252.33644859813086,254.62962962962962,237.02031602708803,235.93073593073592,248.92703862660943,229.97946611909651,211.35029354207435,220.53231939163499,198.9150090415913,186.12521150592218,184.9427168576105,171.03235747303543,153.62318840579712,150.76071922544952,136.604774535809,139.53488372093022,146.01226993865032,127.83751493428913,129.47976878612718,121.48481439820023,119.07386990077177,124.32432432432432,117.9596174282678,122.66112266112266,119.04761904761905,112.70491803278689,129.85685071574642,121.42857142857143,124.74645030425964,129.68591691995948,135.4062186559679,129.12912912912913,134.0,126.12612612612612,124.5019920318725,130.82259663032707,125.4980079681275,130.4780876494024,148.70259481037925,139.13913913913913,136.86313686313687,144.28857715430863,138.0,140.56224899598394,143.71859296482413,146.31685166498485,144.2986881937437,146.9098277608916,136.08870967741936,147.4747474747475,147.05882352941177,143.7308868501529,144.3089430894309,143.00306435137895,148.8277268093782,143.14928425357874,146.36642784032753,146.51639344262296,154.0041067761807,148.71794871794873,142.85714285714286,151.85950413223142,145.49180327868854,150.25906735751295,151.76715176715177,145.22821576763485,157.67634854771785,151.19916579770594,152.87958115183247,156.73981191222572,153.03983228511532
D03,266.8269230769231,274.03846153846155,262.0192307692308,251.73210161662817,252.98329355608593,266.8269230769231,260.5633802816902,254.6728971962617,261.5740740740741,256.7567567567568,247.24061810154524,257.2062084257206,231.7596566523605,231.57894736842107,242.9718875502008,208.4942084942085,218.04511278195488,204.00728597449907,203.09810671256454,185.66775244299674,184.66353677621282,168.63905325443787,166.43356643356645,158.8785046728972,146.1836998706339,141.7910447761194,137.76722090261282,133.02217036172695,134.4632768361582,130.67552602436322,122.2943722943723,126.73056443024495,123.04483837330554,132.98969072164948,125.25458248472505,127.29124236252547,132.86004056795133,137.9657603222558,133.33333333333334,138.72255489021956,136.45418326693226,146.41434262948206,149.7005988023952,149.402390438247,151.93644488579943,150.4950495049505,145.97815292949355,152.62636273538158,155.53339980059823,146.82539682539684,155.06958250497019,159.63855421686748,155.31062124248498,161.32264529058116,161.32264529058116,154.77386934673368,160.80402010050253,157.31462925851704,154.0785498489426,160.80402010050253,161.42131979695432,162.7906976744186,154.00202634245187,158.9068825910931,162.10739614994935,155.10204081632654,164.28571428571428,156.82281059063138,169.71544715447155,165.3061224489796,165.64417177914112,158.32482124616956,163.24435318275155,175.92592592592592,170.78189300411523,159.46502057613168,164.10256410256412,172.69906928645295,171.45790554414785,168.56256463288523
D04,291.77057356608475,265.6641604010025,275.0,260.8695652173913,271.6049382716049,282.87841191066997,272.27722772277224,291.6666666666667,279.3017456359102,278.17745803357315,252.38095238095238,260.8695652173913,283.68794326241135,272.94117647058823,260.9699769053118,262.4434389140271,247.76785714285714,243.30357142857142,235.6687898089172,209.1097308488613,228.62823061630218,233.33333333333334,227.0168855534709,221.2230215827338,203.83275261324044,201.00502512562815,183.8351822503962,187.59455370650528,189.1117478510029,170.0960219478738,161.58940397350995,156.61103979460847,155.4467564259486,144.56391875746715,154.55594002306805,147.35658042744657,146.15384615384616,156.18221258134488,150.4802561366062,150.36803364879074,151.51515151515153,144.34060228452753,158.05785123966942,167.17948717948718,176.64974619289342,170.1913393756294,183.5506519558676,186.18618618618618,183.26693227091633,190.6187624750499,179.56349206349205,187.8727634194831,195.02487562189057,193.03482587064678,182.53968253968253,196.42857142857142,197.8021978021978,207.13577799801786,194.831013916501,197.01492537313436,206.5868263473054,197.8021978021978,200.9950248756219,204.59081836327346,206.0,206.6198595787362,206.8273092369478,204.0,207.83132530120483,201.80722891566265,215.6469408224674,199.79818365287588,213.84928716904278,212.98174442190668,211.81262729124236,208.33333333333334,209.3973442288049,219.03787103377687,213.48314606741573,217.65913757700207
D05,269.87951807228916,273.6077481840194,259.0799031476998,266.82134570765663,265.40284360189577,269.9530516431925,267.8983833718245,218.89400921658986,233.0316742081448,258.84955752212386,222.94372294372295,237.68736616702355,219.4616977225673,196.7871485943775,207.76699029126212,185.52875695732837,195.72953736654802,170.98445595854923,161.50081566068516,158.53658536585365,146.80232558139537,149.2329149232915,132.6259946949602,126.12612612612612,130.59701492537312,124.25328554360813,121.38728323699422,114.3827859569649,107.06401766004414,104.86486486486486,99.2529348986126,94.24083769633508,92.32365145228216,97.93814432989691,99.38524590163935,99.08069458631256,91.83673469387756,89.24949290060852,97.16599190283401,91.73387096774194,96.87184661957619,91.81636726546907,95.57344064386318,92.74193548387098,93.0,98.80239520958084,93.62549800796813,95.57344064386318,98.29488465396189,92.27683049147443,92.46231155778895,92.74193548387098,88.88888888888889,95.95959595959596,100.10111223458038,100.10111223458038,94.22492401215806,99.79838709677419,96.34888438133875,89.98988877654196,86.73469387755102,92.66802443991854,95.62563580874873,106.12244897959184,98.87869520897044,89.70438328236493,97.63617677286743,99.2835209825998,100.51282051282051,105.74948665297741,108.60655737704919,94.16581371545547,112.82051282051282,101.74717368961973,106.2951496388029,106.7357512953368,107.43801652892563,97.40932642487047,99.89701338825952,106.84647302904564
